"city08","co2TailpipeGpm","cylinders","displ","drive","fuelType1","highway08","trany","VClass","year","tCharger","sCharger","startStop"
17,467.7368421053,6,3,"Front-Wheel Drive","Regular Gasoline",22,"Automatic","Midsize Station Wagon",2000,"N","N","N"
16,493.7222222222,6,3,"4-Wheel Drive","Regular Gasoline",21,"Automatic","Midsize Station Wagon",2000,"N","N","N"
12,683.6153846154,6,3.7,"Rear-Wheel Drive","Regular Gasoline",14,"Automatic","Van",1985,"N","N","N"
17,444.35,6,3,"Front-Wheel Drive","Regular Gasoline",25,"Automatic","Midsize Station Wagon",2000,"N","N","N"
17,467.7368421053,6,3,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Midsize Station Wagon",2000,"N","N","N"
18,444.35,6,3.2,"Rear-Wheel Drive","Premium Gasoline",25,"Automatic","Midsize Station Wagon",2000,"N","N","N"
17,444.35,6,3.2,"4-Wheel Drive","Premium Gasoline",24,"Automatic","Midsize Station Wagon",2000,"N","N","N"
17,444.35,4,2.3,"Front-Wheel Drive","Premium Gasoline",25,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
17,467.7368421053,4,2.3,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
18,423.1904761905,4,2.3,"Front-Wheel Drive","Regular Gasoline",26,"Manual","Midsize Station Wagon",2000,"Y","N","N"
17,444.35,4,2.3,"Front-Wheel Drive","Premium Gasoline",25,"Manual","Midsize Station Wagon",2000,"Y","N","N"
17,467.7368421053,6,3,"Front-Wheel Drive","Premium Gasoline",23,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
19,386.3913043478,4,2.2,"Front-Wheel Drive","Regular Gasoline",28,"Automatic","Midsize Station Wagon",2000,"N","N","N"
12,683.6153846154,8,5.2,"Rear-Wheel Drive","Regular Gasoline",14,"Automatic","Van",1985,"N","N","N"
18,444.35,6,3,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Midsize Station Wagon",2000,"N","N","N"
19,423.1904761905,4,2.5,"4-Wheel Drive","Regular Gasoline",25,"Automatic","Midsize Station Wagon",2000,"N","N","N"
19,423.1904761905,4,2.5,"4-Wheel Drive","Regular Gasoline",25,"Manual","Midsize Station Wagon",2000,"N","N","N"
18,423.1904761905,4,1.8,"Front-Wheel Drive","Premium Gasoline",27,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
21,370.2916666667,4,1.8,"Front-Wheel Drive","Premium Gasoline",29,"Manual","Midsize Station Wagon",2000,"Y","N","N"
16,467.7368421053,6,2.8,"Front-Wheel Drive","Premium Gasoline",24,"Automatic","Midsize Station Wagon",2000,"N","N","N"
18,423.1904761905,6,2.8,"Front-Wheel Drive","Premium Gasoline",26,"Manual","Midsize Station Wagon",2000,"N","N","N"
15,493.7222222222,6,2.8,"4-Wheel Drive","Premium Gasoline",22,"Automatic","Midsize Station Wagon",2000,"N","N","N"
17,444.35,5,2.3,"Front-Wheel Drive","Premium Gasoline",25,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
18,423.1904761905,5,2.3,"Front-Wheel Drive","Premium Gasoline",25,"Manual","Midsize Station Wagon",2000,"Y","N","N"
12,683.6153846154,6,4.9,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Van",1985,"N","N","N"
17,444.35,5,2.4,"Front-Wheel Drive","Premium Gasoline",24,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
18,423.1904761905,5,2.4,"Front-Wheel Drive","Premium Gasoline",26,"Automatic","Midsize Station Wagon",2000,"N","N","N"
19,403.9545454545,5,2.4,"Front-Wheel Drive","Premium Gasoline",26,"Manual","Midsize Station Wagon",2000,"N","N","N"
16,467.7368421053,5,2.4,"4-Wheel Drive","Premium Gasoline",23,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
16,493.7222222222,5,2.4,"4-Wheel Drive","Premium Gasoline",22,"Automatic","Midsize Station Wagon",2000,"Y","N","N"
17,467.7368421053,4,2.2,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Small Pickup Truck",2000,"N","N","N"
17,467.7368421053,4,2.2,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Small Pickup Truck",2000,"N","N","N"
20,386.3913043478,4,2.2,"Rear-Wheel Drive","Regular Gasoline",26,"Manual","Small Pickup Truck",2000,"N","N","N"
19,403.9545454545,4,2.2,"Rear-Wheel Drive","Regular Gasoline",25,"Manual","Small Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Small Pickup Truck",2000,"N","N","N"
13,634.7857142857,6,4.9,"Rear-Wheel Drive","Regular Gasoline",16,"Manual","Van",1985,"N","N","N"
16,493.7222222222,6,4.3,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Small Pickup Truck",2000,"N","N","N"
17,467.7368421053,4,2.2,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Small Pickup Truck",2000,"N","N","N"
17,467.7368421053,4,2.2,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Small Pickup Truck",2000,"N","N","N"
20,386.3913043478,4,2.2,"Rear-Wheel Drive","Regular Gasoline",26,"Manual","Small Pickup Truck",2000,"N","N","N"
19,403.9545454545,4,2.2,"Rear-Wheel Drive","Regular Gasoline",25,"Manual","Small Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Small Pickup Truck",2000,"N","N","N"
16,493.7222222222,6,4.3,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Small Pickup Truck",2000,"N","N","N"
17,467.7368421053,4,2.2,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Small Pickup Truck",2000,"N","N","N"
17,467.7368421053,4,2.2,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Small Pickup Truck",2000,"N","N","N"
20,386.3913043478,4,2.2,"Rear-Wheel Drive","Regular Gasoline",26,"Manual","Small Pickup Truck",2000,"N","N","N"
10,888.7,8,5.8,"Rear-Wheel Drive","Regular Gasoline",10,"Automatic","Van",1985,"N","N","N"
19,403.9545454545,4,2.2,"Rear-Wheel Drive","Regular Gasoline",25,"Manual","Small Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Small Pickup Truck",2000,"N","N","N"
15,555.4375,6,4.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,5.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,8,5.3,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
11,740.5833333333,8,6,"Rear-Wheel Drive","Regular Gasoline",15,"Automatic","Standard Pickup Truck",2000,"N","N","N"
18,444.35,4,2.5,"Rear-Wheel Drive","Regular Gasoline",23,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,4.3,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Van",1985,"N","N","N"
15,555.4375,6,3.9,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,3.9,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2000,"N","N","N"
11,683.6153846154,8,5.9,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,3.9,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,6,3.9,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
12,634.7857142857,8,5.2,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
12,634.7857142857,8,5.2,"Rear-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2000,"N","N","N"
11,683.6153846154,8,5.9,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
27,296.2333333333,4,1.5,"Front-Wheel Drive","Regular Gasoline",35,"Manual","SubCompact Car",1985,"N","N","N"
13,634.7857142857,6,4.3,"Rear-Wheel Drive","Regular Gasoline",16,"Manual","Van",1985,"N","N","N"
14,555.4375,6,4.2,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,4.2,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,4.6,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,8,4.6,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,8,5.4,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
12,683.6153846154,8,5.4,"Rear-Wheel Drive","Premium Gasoline",15,"Automatic","Standard Pickup Truck",2000,"N","Y","N"
18,444.35,4,2.5,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Standard Pickup Truck",2000,"N","N","N"
20,403.9545454545,4,2.5,"Rear-Wheel Drive","Regular Gasoline",24,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,4,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
16,493.7222222222,6,4,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Standard Pickup Truck",2000,"N","N","N"
11,740.5833333333,8,5.7,"Rear-Wheel Drive","Regular Gasoline",15,"Automatic","Van",1985,"N","N","N"
15,555.4375,6,4.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,493.7222222222,6,4.3,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,8,5.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,8,5.3,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
11,740.5833333333,8,6,"Rear-Wheel Drive","Regular Gasoline",15,"Automatic","Standard Pickup Truck",2000,"N","N","N"
18,444.35,4,2.5,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Standard Pickup Truck",2000,"N","N","N"
20,403.9545454545,4,2.5,"Rear-Wheel Drive","Regular Gasoline",24,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,4,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,565.5555555556,8,6.2,"Rear-Wheel Drive","Diesel",22,"Automatic","Van",1985,"N","N","N"
16,493.7222222222,6,4,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Standard Pickup Truck",2000,"N","N","N"
17,467.7368421053,4,2.4,"Rear-Wheel Drive","Regular Gasoline",22,"Automatic","Standard Pickup Truck",2000,"N","N","N"
20,423.1904761905,4,2.4,"Rear-Wheel Drive","Regular Gasoline",24,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,3.3,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,3.3,"Rear-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2000,"N","N","N"
19,444.35,4,2.4,"Rear-Wheel Drive","Regular Gasoline",22,"Automatic","Standard Pickup Truck",2000,"N","N","N"
19,423.1904761905,4,2.4,"Rear-Wheel Drive","Regular Gasoline",24,"Manual","Standard Pickup Truck",2000,"N","N","N"
17,493.7222222222,4,2.7,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2000,"N","N","N"
16,522.7647058824,6,3.4,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2000,"N","N","N"
17,467.7368421053,6,3.4,"Rear-Wheel Drive","Regular Gasoline",22,"Manual","Standard Pickup Truck",2000,"N","N","N"
10,807.9090909091,8,5.7,"Rear-Wheel Drive","Regular Gasoline",13,"Automatic","Van",1985,"N","N","N"
15,555.4375,6,3.4,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,3.4,"Rear-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,6,4.3,"4-Wheel Drive","Regular Gasoline",16,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,8,4.8,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,8,4.8,"4-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2000,"N","N","N"
13,634.7857142857,8,5.3,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"4-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2000,"N","N","N"
19,444.35,4,2.5,"Rear-Wheel Drive","Regular Gasoline",22,"Manual","Van",1985,"N","N","N"
13,634.7857142857,6,3.9,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,3.9,"4-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2000,"N","N","N"
13,634.7857142857,8,4.7,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,634.7857142857,8,4.7,"4-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2000,"N","N","N"
11,740.5833333333,8,5.9,"4-Wheel Drive","Regular Gasoline",15,"Automatic","Standard Pickup Truck",2000,"N","N","N"
11,683.6153846154,8,5.2,"4-Wheel Drive","Regular Gasoline",15,"Automatic","Standard Pickup Truck",2000,"N","N","N"
12,683.6153846154,8,5.2,"4-Wheel Drive","Regular Gasoline",16,"Manual","Standard Pickup Truck",2000,"N","N","N"
11,683.6153846154,8,5.9,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,4.2,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,6,4.2,"4-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,4.3,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Van",1985,"N","N","N"
13,634.7857142857,8,4.6,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,634.7857142857,8,4.6,"4-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2000,"N","N","N"
12,634.7857142857,8,5.4,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,4,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,4,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,6,4.3,"4-Wheel Drive","Regular Gasoline",16,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,8,4.8,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
13,592.4666666667,8,4.8,"4-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2000,"N","N","N"
13,634.7857142857,8,5.3,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,592.4666666667,6,4.3,"Rear-Wheel Drive","Regular Gasoline",17,"Manual","Van",1985,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"4-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"4-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,4,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,4,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
16,522.7647058824,4,2.4,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,3.3,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,592.4666666667,6,3.3,"4-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2000,"N","N","N"
17,493.7222222222,4,2.7,"4-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,4.3,"Rear-Wheel Drive","Regular Gasoline",18,"Manual","Van",1985,"N","N","N"
15,522.7647058824,4,2.7,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,3.4,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,555.4375,6,3.4,"4-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,3.4,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
14,592.4666666667,6,3.4,"4-Wheel Drive","Regular Gasoline",16,"Manual","Standard Pickup Truck",2000,"N","N","N"
13,634.7857142857,8,4.7,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2000,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Cargo Van",2000,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Cargo Van",2000,"N","N","N"
13,592.4666666667,6,4.3,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
13,592.4666666667,8,5,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
14,592.4666666667,4,1.9,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Van",1985,"N","N","N"
12,634.7857142857,8,5.7,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
13,634.7857142857,6,3.9,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Cargo Van",2000,"N","N","N"
12,634.7857142857,8,5.2,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
11,683.6153846154,8,5.9,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Cargo Van",2000,"N","N","N"
12,634.7857142857,8,5.2,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
11,683.6153846154,8,5.9,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
13,634.7857142857,6,4.2,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
13,592.4666666667,8,4.6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Cargo Van",2000,"N","N","N"
13,592.4666666667,8,5.4,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Cargo Van",2000,"N","N","N"
12,634.7857142857,6,4.2,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Cargo Van",2000,"N","N","N"
15,555.4375,4,1.9,"Rear-Wheel Drive","Regular Gasoline",18,"Manual","Van",1985,"N","N","N"
12,683.6153846154,8,5.4,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
13,592.4666666667,6,4.3,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
13,592.4666666667,8,5,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Cargo Van",2000,"N","N","N"
12,634.7857142857,8,5.7,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Cargo Van",2000,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Cargo Van",2000,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Cargo Van",2000,"N","N","N"
15,555.4375,6,4.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Passenger Van",2000,"N","N","N"
13,592.4666666667,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Passenger Van",2000,"N","N","N"
13,634.7857142857,6,4.3,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Passenger Van",2000,"N","N","N"
13,634.7857142857,8,5,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Passenger Van",2000,"N","N","N"
26,377.037037037,4,2.2,"Rear-Wheel Drive","Diesel",30,"Automatic","SubCompact Car",1985,"N","N","N"
11,740.5833333333,8,5.7,"Rear-Wheel Drive","Regular Gasoline",15,"Automatic","Special Purpose Vehicle",1985,"N","N","N"
12,634.7857142857,8,5.7,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Passenger Van",2000,"N","N","N"
13,634.7857142857,6,3.9,"Rear-Wheel Drive","Regular Gasoline",15,"Automatic","Passenger Van",2000,"N","N","N"
12,634.7857142857,8,5.2,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Passenger Van",2000,"N","N","N"
11,740.5833333333,8,5.2,"Rear-Wheel Drive","Regular Gasoline",14,"Automatic","Passenger Van",2000,"N","N","N"
11,683.6153846154,8,5.9,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Passenger Van",2000,"N","N","N"
12,634.7857142857,6,4.2,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Passenger Van",2000,"N","N","N"
13,592.4666666667,8,4.6,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Passenger Van",2000,"N","N","N"
